recall,precision,threshold
1.0,0.11761016151795516,0.19407837092876434
1.0,0.11762860727728984,0.1940908133983612
1.0,0.11764705882352941,0.19414953887462616
1.0,0.11766551615939755,0.1942129135131836
1.0,0.11768397928761964,0.19421668350696564
1.0,0.11770244821092278,0.19423174858093262
1.0,0.11772092293203579,0.19428293406963348
1.0,0.11773940345368916,0.19439736008644104
1.0,0.11775788977861516,0.1943974643945694
1.0,0.11777638190954774,0.1944519281387329
1.0,0.11779487984922256,0.1944623738527298
1.0,0.117813383600377,0.19451427459716797
1.0,0.1178318931657502,0.19454731047153473
1.0,0.11785040854808297,0.19455879926681519
1.0,0.11786892975011787,0.19456547498703003
1.0,0.11788745677459918,0.19459164142608643
1.0,0.11790598962427291,0.19461806118488312
1.0,0.1179245283018868,0.1947302371263504
1.0,0.11794307281019029,0.19478994607925415
1.0,0.11796162315193456,0.19483697414398193
1.0,0.11798017932987258,0.1948637217283249
1.0,0.11799874134675897,0.19486680626869202
1.0,0.11801730920535011,0.19489853084087372
1.0,0.11803588290840415,0.19490808248519897
1.0,0.11805446245868094,0.19496135413646698
1.0,0.11807304785894207,0.1950157731771469
1.0,0.11809163911195088,0.19503569602966309
1.0,0.11811023622047244,0.19507285952568054
1.0,0.11812883918727358,0.19513389468193054
1.0,0.11814744801512288,0.19514083862304688
1.0,0.11816606270679061,0.19516146183013916
1.0,0.11818468326504886,0.19519123435020447
1.0,0.1182033096926714,0.19522464275360107
1.0,0.1182219419924338,0.19522792100906372
1.0,0.11824058016711335,0.19523140788078308
1.0,0.11825922421948912,0.19525949656963348
1.0,0.11827787415234191,0.19528529047966003
1.0,0.11829652996845426,0.19528570771217346
1.0,0.11831519167061051,0.1953439712524414
1.0,0.11833385926159672,0.1954020857810974
1.0,0.11835253274420073,0.195419579744339
1.0,0.11837121212121213,0.19544921815395355
1.0,0.11838989739542226,0.1954670399427414
1.0,0.11840858856962425,0.19547322392463684
1.0,0.11842728564661298,0.19552206993103027
1.0,0.1184459886291851,0.19553036987781525
1.0,0.118464697520139,0.1955590546131134
1.0,0.11848341232227488,0.19558154046535492
1.0,0.11850213303839469,0.1955849528312683
1.0,0.11852085967130215,0.1956426203250885
1.0,0.11853959222380275,0.19571661949157715
1.0,0.11855833069870376,0.19576413929462433
1.0,0.11857707509881422,0.19580385088920593
1.0,0.11859582542694497,0.1958247423171997
